Mesh Name,Date,Measurement #,Break #,Colors,User Data,Angle,Number of Vertices,Radius,x,y,z,fit,SegParam,Position
AV200_6920_37000,Thu Feb 10 16:20:58 2022,6,1,Red/Blue,,43.701824,183,0.503994,7.15813,5.88446,4.613,0.00185,2,SW
AV200_6920_37000,Thu Feb 10 16:21:13 2022,7,1,Red/Blue,,63.172878,195,0.50236,9.86828,6.74977,6.92786,0.000824,2,SE
AV200_6920_37000,Thu Feb 10 16:21:22 2022,8,1,Red/Blue,,68.074829,156,0.503967,8.7704,4.039,9.03062,0.001244,2,NE
AV200_6921_36500,Thu Feb 10 16:22:17 2022,1,1,Red/Blue,,98.668182,184,0.506252,5.71289,2.14995,10.2181,0.001952,2,N
AV200_6921_36500,Thu Feb 10 16:22:25 2022,2,1,Red/Blue,,130.414932,203,0.505781,5.8854,4.60809,14.7135,0.012436,2,S
AV200_6921_36500,Thu Feb 10 16:22:41 2022,3,1,Red/Blue,,147.616119,168,0.507478,8.8281,4.64423,11.7708,0.000901,2,W
AV200_6921_36500,Thu Feb 10 16:22:49 2022,4,1,Red/Blue,,106.785057,180,0.487914,2.8273,3.84985,12.117,0.007353,2,E
AV200_6921_36500,Thu Feb 10 16:22:56 2022,5,1,Red/Blue,,113.977898,151,0.486843,8.54395,3.57254,10.0436,0.000769,2,NW
AV200_6921_36500,Thu Feb 10 16:23:04 2022,6,1,Red/Blue,,89.565628,173,0.507268,7.7318,4.77974,13.848,0.001289,2,SW
AV200_6921_36500,Thu Feb 10 16:23:11 2022,7,1,Red/Blue,,71.891624,173,0.502168,3.9813,4.38255,13.8025,0.01009,2,SE
AV200_6921_36500,Thu Feb 10 16:23:18 2022,8,1,Red/Blue,,95.92691,176,0.49082,3.5774,2.47572,10.2776,0.002622,2,NE
AV200_6922_37000,Thu Feb 10 16:24:34 2022,1,1,Red/Blue,,148.341995,137,0.48828,5.53971,9.86619,10.5019,0.000245,2,N
AV200_6922_37000,Thu Feb 10 16:24:53 2022,2,1,Red/Blue,,85.163063,147,0.48101,3.6351,6.65186,5.8277,0.000545,2,S
AV200_6922_37000,Thu Feb 10 16:25:00 2022,3,1,Red/Blue,,136.616669,158,0.485586,7.90241,8.48308,6.97718,0.000256,2,W
AV200_6922_37000,Thu Feb 10 16:25:09 2022,4,1,Red/Blue,,74.856224,169,0.489003,2.71025,4.90571,11.1332,0.000417,2,E
AV200_6922_37000,Thu Feb 10 16:25:31 2022,5,1,Red/Blue,,143.820831,168,0.511271,8.078,9.4628,8.85666,0.000904,2,NW
AV200_6922_37000,Thu Feb 10 16:25:41 2022,6,1,Red/Blue,,108.153664,156,0.498212,6.2316,7.58547,5.5969,0.00083,2,SW
AV200_6922_37000,Thu Feb 10 16:25:50 2022,7,1,Red/Blue,,82.987892,168,0.498129,2.48058,5.53979,7.44423,0.001075,2,SE
AV200_6922_37000,Thu Feb 10 16:26:02 2022,8,1,Red/Blue,,98.753632,189,0.531127,3.49592,8.3088,11.8285,0.001231,2,NE
AV200_6938_37000,Thu Feb 10 16:27:27 2022,1,1,Red/Blue,,113.338898,158,0.503904,8.71394,8.82931,8.25254,0.000627,2,N
AV200_6938_37000,Thu Feb 10 16:27:36 2022,2,1,Red/Blue,,114.346748,160,0.504281,8.55386,6.70285,13.0979,0.000352,2,S
AV200_6938_37000,Thu Feb 10 16:27:46 2022,3,1,Red/Blue,,78.638245,188,0.507403,5.54315,8.77714,11.3669,0.002139,2,W
AV200_6938_37000,Thu Feb 10 16:27:58 2022,4,1,Red/Blue,,64.022255,204,0.506899,9.75293,3.92464,9.46627,0.001497,2,E
AV200_6938_37000,Thu Feb 10 16:28:08 2022,5,1,Red/Blue,,112.714409,156,0.496799,6.63133,9.45676,9.51575,0.000778,2,NW
AV200_6938_37000,Thu Feb 10 16:28:16 2022,6,1,Red/Blue,,84.278801,173,0.498769,6.53235,7.57154,13.271,0.002916,2,SW
AV200_6938_37000,Thu Feb 10 16:28:25 2022,7,1,Red/Blue,,100.512863,171,0.496293,9.52785,4.7314,11.7581,0.000462,2,SE
AV200_6938_37000,Thu Feb 10 16:28:33 2022,8,1,Red/Blue,,73.028008,184,0.497631,10.0364,6.63489,7.73134,0.00114,2,NE
AV200_6939_37000,Thu Feb 10 16:29:27 2022,1,1,Red/Blue,,89.942032,166,0.494529,6.6355,1.81712,8.7127,0.000305,2,N
AV200_6939_37000,Thu Feb 10 16:29:35 2022,2,1,Red/Blue,,74.220001,160,0.496266,4.8468,4.61434,12.6314,0.000973,2,S
AV200_6939_37000,Thu Feb 10 16:29:43 2022,3,1,Red/Blue,,69.421951,150,0.49338,8.1357,4.73195,11.0186,0.000811,2,W
AV200_6939_37000,Thu Feb 10 16:29:52 2022,4,1,Red/Blue,,65.07869,165,0.497281,2.2503,4.20238,8.9512,0.001062,2,E
AV200_6939_37000,Thu Feb 10 16:30:00 2022,5,1,Red/Blue,,125.280212,150,0.50593,8.13672,3.23058,9.52117,0.00051,2,NW
AV200_6939_37000,Thu Feb 10 16:30:20 2022,6,1,Red/Blue,,57.145195,163,0.512078,6.9817,5.0212,12.2779,0.000846,2,SW
AV200_6939_37000,Thu Feb 10 16:30:31 2022,7,1,Red/Blue,,105.573318,162,0.487931,2.885,4.47199,11.0784,0.000557,2,SE
AV200_6939_37000,Thu Feb 10 16:30:50 2022,8,1,Red/Blue,,57.853268,156,0.479319,4.0967,1.8464,8.28851,0.000627,2,NE
AV200_6940_37000,Thu Feb 10 16:31:44 2022,1,1,Red/Blue,,97.669037,175,0.513242,6.0585,2.2503,7.74624,0.000791,2,N
AV200_6940_37000,Thu Feb 10 16:31:54 2022,2,1,Red/Blue,,76.685005,196,0.508648,5.6546,5.47634,3.93605,0.001844,2,S
AV200_6940_37000,Thu Feb 10 16:32:11 2022,3,1,Red/Blue,,99.649391,164,0.51223,3.11877,4.84781,6.57875,0.000804,2,W
AV200_6940_37000,Thu Feb 10 16:32:22 2022,4,1,Red/Blue,,44.667709,187,0.511357,9.17438,4.61607,6.69335,0.001227,2,E
AV200_6940_37000,Thu Feb 10 16:32:42 2022,5,1,Red/Blue,,66.488525,164,0.49326,3.462,3.4043,8.15432,0.003162,2,NW
AV200_6940_37000,Thu Feb 10 16:32:58 2022,6,1,Red/Blue,,102.517281,165,0.493599,3.7505,5.40841,5.0199,0.001476,2,SW
AV200_6940_37000,Thu Feb 10 16:33:12 2022,7,1,Red/Blue,,48.644642,122,0.496405,7.5587,4.41578,5.1353,0.003101,2,SE
AV200_6940_37000,Thu Feb 10 16:33:25 2022,8,1,Red/Blue,,105.634285,166,0.501736,8.4242,2.72082,8.13117,0.000649,2,NE
AV200_6941_37000,Thu Feb 10 16:34:07 2022,1,1,Red/Blue,,101.368576,181,0.500974,5.193,7.7895,9.19468,0.001043,2,N
AV200_6941_37000,Thu Feb 10 16:34:16 2022,2,1,Red/Blue,,105.912025,165,0.497348,3.6928,5.15978,12.7517,0.000992,2,S
AV200_6941_37000,Thu Feb 10 16:34:31 2022,3,1,Red/Blue,,72.974319,175,0.503163,2.3657,5.37782,9.1743,0.001356,2,W
AV200_6941_37000,Thu Feb 10 16:34:44 2022,4,1,Red/Blue,,67.79113,169,0.511556,7.57265,5.41248,11.3669,0.001146,2,E
AV200_6941_37000,Thu Feb 10 16:34:54 2022,5,1,Red/Blue,,109.829117,157,0.499456,3.29789,6.80035,8.07139,0.000798,2,NW
AV200_6941_37000,Thu Feb 10 16:35:04 2022,6,1,Red/Blue,,54.099941,172,0.497069,2.5965,5.23719,11.2515,0.001252,2,SW
AV200_6941_37000,Thu Feb 10 16:35:14 2022,7,1,Red/Blue,,70.743233,163,0.4972,5.8277,5.22089,12.5786,0.00116,2,SE
AV200_6941_37000,Thu Feb 10 16:35:25 2022,8,1,Red/Blue,,74.321144,177,0.502757,6.99323,7.5587,9.74187,0.002111,2,NE
AV200_6942_37000,Thu Feb 10 16:38:46 2022,1,1,Red/Blue,,93.823448,195,0.513873,5.6457,2.0171,8.65588,0.00209,2,N
AV200_6942_37000,Thu Feb 10 16:38:57 2022,2,1,Red/Blue,,140.142792,193,0.513797,5.0199,5.69274,13.7326,0.000517,2,S
AV200_6942_37000,Thu Feb 10 16:39:11 2022,3,1,Red/Blue,,115.683746,144,0.487921,8.42129,4.49971,10.6177,0.000582,2,W
AV200_6942_37000,Thu Feb 10 16:39:26 2022,4,1,Red/Blue,,54.436737,183,0.501779,2.308,5.8277,8.90267,0.001247,2,E
AV200_6942_37000,Thu Feb 10 16:39:42 2022,5,1,Red/Blue,,47.779804,168,0.500637,7.7895,2.99654,9.17713,0.001728,2,NW
AV200_6942_37000,Thu Feb 10 16:39:48 2022,6,1,Red/Blue,,110.132484,171,0.500886,7.501,5.67077,12.6363,0.000661,2,SW
AV200_6942_37000,Thu Feb 10 16:40:00 2022,7,1,Red/Blue,,104.920616,166,0.50211,3.46046,6.74773,11.7679,0.000794,2,SE
AV200_6942_37000,Thu Feb 10 16:40:11 2022,8,1,Red/Blue,,46.094139,156,0.499929,2.98933,3.1158,8.54642,0.001555,2,NE
AV200_6943_36500,Thu Feb 10 16:41:18 2022,1,1,Red/Blue,,94.791496,166,0.501485,8.53305,2.5965,7.32138,0.001591,2,N
AV200_6943_36500,Thu Feb 10 16:41:29 2022,2,1,Red/Blue,,103.45089,155,0.496924,8.64113,4.74247,11.1361,0.001411,2,S
AV200_6943_36500,Thu Feb 10 16:41:41 2022,3,1,Red/Blue,,88.84935,172,0.503302,9.63343,5.65584,7.84451,0.000761,2,W
AV200_6943_36500,Thu Feb 10 16:41:52 2022,4,1,Red/Blue,,55.005379,173,0.499534,6.17776,2.1265,9.87253,0.0029,2,E
AV200_6943_36500,Thu Feb 10 16:42:08 2022,5,1,Red/Blue,,114.512627,162,0.496777,9.4051,4.3275,6.31805,0.001156,2,NW
AV200_6943_36500,Thu Feb 10 16:42:25 2022,6,1,Red/Blue,,68.496178,177,0.498825,9.46979,5.93674,9.7513,0.000721,2,SW
AV200_6943_36500,Thu Feb 10 16:42:38 2022,7,1,Red/Blue,,70.150673,162,0.498707,6.9817,3.49698,11.1938,0.001561,2,SE
AV200_6943_36500,Thu Feb 10 16:42:49 2022,8,1,Red/Blue,,106.278229,165,0.501634,7.4433,1.6733,8.0472,0.002024,2,NE
AV200_6946_37000,Thu Feb 10 16:43:44 2022,1,1,Red/Blue,,112.888245,165,0.498942,6.1162,2.93435,5.59315,0.001122,2,N
AV200_6946_37000,Thu Feb 10 16:44:01 2022,2,1,Red/Blue,,81.22287,164,0.498916,6.28895,6.86618,2.48077,0.000615,2,S
AV200_6946_37000,Thu Feb 10 16:44:10 2022,3,1,Red/Blue,,93.177086,151,0.501516,3.6928,5.6603,4.96805,0.001301,2,W
AV200_6946_37000,Thu Feb 10 16:44:17 2022,4,1,Red/Blue,,55.054745,166,0.501566,9.4051,5.0883,4.68457,0.000683,2,E
AV200_6946_37000,Thu Feb 10 16:44:24 2022,5,1,Red/Blue,,82.133316,196,0.545564,4.04362,3.8659,6.12069,0.001408,2,NW
AV200_6946_37000,Thu Feb 10 16:44:38 2022,6,1,Red/Blue,,83.929657,161,0.501338,4.3275,7.03363,3.39399,0.001347,2,SW
AV200_6946_37000,Thu Feb 10 16:44:53 2022,7,1,Red/Blue,,82.916107,164,0.502104,8.19882,6.05693,3.17144,0.001565,2,SE
AV200_6946_37000,Thu Feb 10 16:45:06 2022,8,1,Red/Blue,,95.647552,168,0.498605,7.8472,2.99976,5.3659,0.001918,2,NE
AV200_6947_36500,Thu Feb 10 16:46:03 2022,1,1,Red/Blue,,84.696732,158,0.496613,4.4429,4.6737,4.01971,0.001379,2,N
AV200_6947_36500,Thu Feb 10 16:46:12 2022,2,1,Red/Blue,,97.217331,176,0.502973,8.25639,7.2159,2.4811,0.001583,2,S
AV200_6947_36500,Thu Feb 10 16:46:22 2022,3,1,Red/Blue,,116.85199,164,0.497563,4.5006,8.37383,3.58558,0.000578,2,W
AV200_6947_36500,Thu Feb 10 16:46:31 2022,4,1,Red/Blue,,65.458946,154,0.496729,8.4242,3.9813,4.63823,0.001108,2,E
AV200_6947_36500,Thu Feb 10 16:46:42 2022,5,1,Red/Blue,,101.110558,160,0.50193,3.00306,7.32607,4.84543,0.00269,2,NW
AV200_6947_36500,Thu Feb 10 16:46:55 2022,6,1,Red/Blue,,120.556831,172,0.500985,6.2316,8.3088,2.68552,0.00104,2,SW
AV200_6947_36500,Thu Feb 10 16:47:07 2022,7,1,Red/Blue,,63.821922,159,0.500218,8.95275,5.4851,3.57974,0.001028,2,SE
AV200_6947_36500,Thu Feb 10 16:47:25 2022,8,1,Red/Blue,,59.635113,184,0.500995,6.1162,3.1735,4.70995,0.003227,2,NE
AV200_6951_36500,Thu Feb 10 16:48:12 2022,1,1,Red/Blue,,57.264259,153,0.499964,3.8659,7.32475,6.86363,0.001715,2,N
AV200_6951_36500,Thu Feb 10 16:48:25 2022,2,1,Red/Blue,,91.776482,163,0.4976,3.81046,8.07506,10.791,0.000577,2,S
AV200_6951_36500,Thu Feb 10 16:48:40 2022,3,1,Red/Blue,,53.221237,189,0.50206,2.2503,6.02056,9.2897,0.000831,2,W
AV200_6951_36500,Thu Feb 10 16:48:50 2022,4,1,Red/Blue,,64.875435,169,0.499838,6.45763,8.25471,8.6501,0.001783,2,E
AV200_6951_36500,Thu Feb 10 16:49:04 2022,5,1,Red/Blue,,57.691883,176,0.501177,2.5388,6.019,7.3279,0.001491,2,NW
AV200_6951_36500,Thu Feb 10 16:49:14 2022,6,1,Red/Blue,,61.927486,158,0.496097,2.59477,6.98323,10.6149,0.000664,2,SW
AV200_6951_36500,Thu Feb 10 16:49:26 2022,7,1,Red/Blue,,70.731262,179,0.498809,5.36405,8.48347,9.86296,0.001202,2,SE
AV200_6951_36500,Thu Feb 10 16:49:40 2022,8,1,Red/Blue,,60.626678,173,0.497943,5.82518,7.90592,6.80972,0.001978,2,NE
AV200_6952_36900,Thu Feb 10 16:50:37 2022,1,1,Red/Blue,,149.712158,175,0.499648,2.10499,5.0199,9.232,0.001291,2,N
AV200_6952_36900,Thu Feb 10 16:50:47 2022,2,1,Red/Blue,,70.819939,175,0.503014,1.51247,6.4172,4.8468,0.001064,2,S
AV200_6952_36900,Thu Feb 10 16:50:56 2022,3,1,Red/Blue,,84.848991,178,0.499516,2.28429,7.501,8.0203,0.001274,2,W
AV200_6952_36900,Thu Feb 10 16:51:08 2022,4,1,Red/Blue,,84.552406,168,0.496673,2.07968,3.45813,6.11227,0.001392,2,E
AV200_6952_36900,Thu Feb 10 16:51:31 2022,5,1,Red/Blue,,139.771881,181,0.494185,2.46932,6.2316,9.1166,0.000793,2,NW
AV200_6952_36900,Thu Feb 10 16:51:42 2022,6,1,Red/Blue,,57.19582,195,0.499366,1.95396,7.77634,6.2316,0.001513,2,SW
AV200_6952_36900,Thu Feb 10 16:52:04 2022,7,1,Red/Blue,,76.382004,195,0.502519,1.89093,4.616,4.9045,0.010651,2,SE
AV200_6952_36900,Thu Feb 10 16:52:12 2022,8,1,Red/Blue,,112.836334,178,0.507081,2.0773,3.1733,8.36683,0.001127,2,NE
AV200_6963_37000,Thu Feb 10 16:52:54 2022,1,1,Red/Blue,,103.727242,165,0.500655,8.30932,4.44379,8.99389,0.000392,2,N
AV200_6963_37000,Thu Feb 10 16:53:04 2022,2,1,Red/Blue,,70.86145,194,0.502943,8.92541,6.5778,4.4429,0.002667,2,S
AV200_6963_37000,Thu Feb 10 16:53:15 2022,3,1,Red/Blue,,75.952812,177,0.498809,7.97459,3.7505,5.5969,0.001396,2,W
AV200_6963_37000,Thu Feb 10 16:53:28 2022,4,1,Red/Blue,,57.705063,170,0.503179,7.87114,8.3088,8.078,0.001481,2,E
AV200_6963_37000,Thu Feb 10 16:53:38 2022,5,1,Red/Blue,,50.77499,189,0.499098,7.61594,2.94128,7.27096,0.001621,2,NW
AV200_6963_37000,Thu Feb 10 16:53:50 2022,6,1,Red/Blue,,79.248375,186,0.497921,8.36896,4.90058,4.33233,0.007993,2,SW
AV200_6963_37000,Thu Feb 10 16:53:59 2022,7,1,Red/Blue,,28.893974,171,0.499269,8.42197,8.1357,6.05175,0.001449,2,SE
AV200_6963_37000,Thu Feb 10 16:54:13 2022,8,1,Red/Blue,,89.057533,178,0.498482,8.13383,6.17678,9.75523,0.001447,2,NE
AV200_6964_37000,Thu Feb 10 16:54:58 2022,1,1,Red/Blue,,108.283333,169,0.507923,6.0008,2.5965,7.02466,0.000887,2,N
AV200_6964_37000,Thu Feb 10 16:55:07 2022,2,1,Red/Blue,,100.88221,170,0.50251,7.2125,6.02023,10.0398,0.000739,2,S
AV200_6964_37000,Thu Feb 10 16:55:22 2022,3,1,Red/Blue,,120.511932,151,0.501814,8.3665,4.08988,7.10371,0.001228,2,W
AV200_6964_37000,Thu Feb 10 16:55:34 2022,4,1,Red/Blue,,48.391869,196,0.502897,3.87493,4.78057,9.06691,0.0032,2,E
AV200_6964_37000,Thu Feb 10 16:55:46 2022,5,1,Red/Blue,,75.943474,177,0.496878,7.7895,3.1735,5.90099,0.003541,2,NW
AV200_6964_37000,Thu Feb 10 16:55:55 2022,6,1,Red/Blue,,81.947479,155,0.504278,8.36784,5.0769,8.59835,0.000579,2,SW
AV200_6964_37000,Thu Feb 10 16:56:09 2022,7,1,Red/Blue,,67.007729,175,0.502504,5.3084,6.03161,9.9244,0.000874,2,SE
AV200_6964_37000,Thu Feb 10 16:56:18 2022,8,1,Red/Blue,,86.658638,159,0.500852,4.67655,3.04998,8.02328,0.002061,2,NE
AV200_6965_37000,Thu Feb 10 16:57:06 2022,1,1,Red/Blue,,133.640854,174,0.502028,5.4238,3.4774,9.0012,0.000516,2,N
AV200_6965_37000,Thu Feb 10 16:57:16 2022,2,1,Red/Blue,,69.607864,176,0.49968,9.46428,2.1355,7.32717,0.001772,2,S
AV200_6965_37000,Thu Feb 10 16:57:27 2022,3,1,Red/Blue,,75.372643,164,0.50091,7.15029,3.11351,5.25863,0.000341,2,W
AV200_6965_37000,Thu Feb 10 16:57:43 2022,4,1,Red/Blue,,72.757744,157,0.487255,10.1597,5.36464,9.92529,0.001072,2,E
AV200_6965_37000,Thu Feb 10 16:57:55 2022,5,1,Red/Blue,,44.147781,177,0.503007,5.5969,3.60679,5.9431,0.001245,2,NW
AV200_6965_37000,Thu Feb 10 16:58:03 2022,6,1,Red/Blue,,75.097321,161,0.501596,8.50131,2.2503,5.9431,0.000823,2,SW
AV200_6965_37000,Thu Feb 10 16:58:21 2022,7,1,Red/Blue,,93.123543,174,0.503179,10.8476,3.5197,8.6303,0.001407,2,SE
AV200_6965_37000,Thu Feb 10 16:58:37 2022,8,1,Red/Blue,,68.194214,161,0.49746,7.50055,3.98163,10.5591,0.001455,2,NE
AV200_6966_37000,Thu Feb 10 16:59:20 2022,1,1,Red/Blue,,74.180138,183,0.501309,6.1162,3.15393,9.5782,0.001685,2,N
AV200_6966_37000,Thu Feb 10 16:59:28 2022,2,1,Red/Blue,,89.793808,180,0.505831,6.4624,1.83758,4.27521,0.001478,2,S
AV200_6966_37000,Thu Feb 10 16:59:38 2022,3,1,Red/Blue,,81.310982,187,0.505752,3.7505,2.56181,6.6355,0.001004,2,W
AV200_6966_37000,Thu Feb 10 16:59:51 2022,4,1,Red/Blue,,45.196899,173,0.497501,8.8281,3.41176,6.9817,0.001204,2,E
AV200_6966_37000,Thu Feb 10 17:00:06 2022,5,1,Red/Blue,,83.303589,180,0.502028,4.32773,2.88492,8.59667,0.001462,2,NW
AV200_6966_37000,Thu Feb 10 17:00:24 2022,6,1,Red/Blue,,83.11071,177,0.501031,4.616,2.05664,5.0199,0.000952,2,SW
AV200_6966_37000,Thu Feb 10 17:00:34 2022,7,1,Red/Blue,,64.349953,152,0.501984,8.1934,2.93671,4.73817,0.000671,2,SE
AV200_6966_37000,Thu Feb 10 17:00:42 2022,8,1,Red/Blue,,74.609612,149,0.49766,8.078,3.62197,9.0589,0.001289,2,NE
AV200_6967_36500,Thu Feb 10 17:01:28 2022,1,1,Red/Blue,,92.052643,188,0.504276,8.7704,7.501,6.54325,0.001442,2,N
AV200_6967_36500,Thu Feb 10 17:01:40 2022,2,1,Red/Blue,,90.748451,152,0.502509,7.01656,8.655,11.3092,0.001475,2,S
AV200_6967_36500,Thu Feb 10 17:01:49 2022,3,1,Red/Blue,,106.150726,188,0.50603,5.78877,9.9244,8.0203,0.000987,2,W
AV200_6967_36500,Thu Feb 10 17:01:58 2022,4,1,Red/Blue,,44.221233,163,0.501637,8.71305,5.48179,10.2132,0.001641,2,E
AV200_6967_36500,Thu Feb 10 17:02:10 2022,5,1,Red/Blue,,61.614609,175,0.498948,6.99127,9.17772,6.41044,0.002847,2,NW
AV200_6967_36500,Thu Feb 10 17:02:17 2022,6,1,Red/Blue,,104.694641,160,0.500272,6.43574,9.809,9.7513,0.001557,2,SW
AV200_6967_36500,Thu Feb 10 17:02:25 2022,7,1,Red/Blue,,105.3666,160,0.505609,7.36931,6.4624,11.7708,0.002374,2,SE
AV200_6967_36500,Thu Feb 10 17:02:32 2022,8,1,Red/Blue,,71.214165,180,0.505054,9.57836,6.00097,7.84796,0.001561,2,NE
AV200_6976_37000,Thu Feb 10 17:03:14 2022,1,1,Red/Blue,,71.462761,166,0.50432,7.9049,5.3661,5.39583,0.001994,2,N
AV200_6976_37000,Thu Feb 10 17:03:25 2022,2,1,Red/Blue,,105.633377,159,0.503367,5.77363,8.0641,2.5965,0.001028,2,S
AV200_6976_37000,Thu Feb 10 17:03:36 2022,3,1,Red/Blue,,85.07193,162,0.499896,5.18681,5.1353,3.0004,0.000764,2,W
AV200_6976_37000,Thu Feb 10 17:03:43 2022,4,1,Red/Blue,,46.446426,167,0.504815,6.8093,8.94132,5.65335,0.001137,2,E
AV200_6976_37000,Thu Feb 10 17:03:55 2022,5,1,Red/Blue,,71.933105,163,0.500117,6.23147,4.1544,4.2699,0.00127,2,NW
AV200_6976_37000,Thu Feb 10 17:04:04 2022,6,1,Red/Blue,,103.414268,163,0.502189,5.42784,6.4047,2.41262,0.000987,2,SW
AV200_6976_37000,Thu Feb 10 17:04:13 2022,7,1,Red/Blue,,53.024979,178,0.504898,5.83136,9.22358,4.08713,0.001098,2,SE
AV200_6976_37000,Thu Feb 10 17:04:23 2022,8,1,Red/Blue,,39.868202,186,0.504221,8.078,7.3279,6.64809,0.002266,2,NE
AV200_6977_37000,Thu Feb 10 17:05:07 2022,1,1,Red/Blue,,84.680168,154,0.507431,7.501,6.6355,7.42526,0.0009,2,N
AV200_6977_37000,Thu Feb 10 17:05:17 2022,2,1,Red/Blue,,67.859161,143,0.501136,5.16758,6.5201,4.3275,0.001242,2,S
AV200_6977_37000,Thu Feb 10 17:05:34 2022,3,1,Red/Blue,,67.172333,182,0.498943,6.97717,4.20581,5.4815,0.002444,2,W
AV200_6977_37000,Thu Feb 10 17:05:45 2022,4,1,Red/Blue,,47.182926,173,0.502281,4.21545,8.42439,7.32632,0.000789,2,E
AV200_6977_37000,Thu Feb 10 17:05:56 2022,5,1,Red/Blue,,59.056515,190,0.500808,7.8472,4.42884,6.87756,0.002566,2,NW
AV200_6977_37000,Thu Feb 10 17:06:05 2022,6,1,Red/Blue,,29.502653,161,0.502307,5.90802,4.8468,4.2698,0.00149,2,SW
AV200_6977_37000,Thu Feb 10 17:06:15 2022,7,1,Red/Blue,,48.92606,173,0.502717,3.47585,7.63076,5.5392,0.001621,2,SE
AV200_6977_37000,Thu Feb 10 17:06:25 2022,8,1,Red/Blue,,81.47049,158,0.501592,6.0585,8.12305,7.91252,0.001477,2,NE
AV120_SHELL3_2N1E,Thu Feb 10 17:09:00 2022,1,1,Red/Blue,,138.066147,161,0.501781,14.1365,6.0585,20.329901,0.000747,2,N
AV120_SHELL3_2N1E,Thu Feb 10 17:09:13 2022,2,1,Red/Blue,,105.300209,161,0.503288,15.4059,10.5381,24.8687,0.001203,2,S
AV120_SHELL3_2N1E,Thu Feb 10 17:09:30 2022,3,1,Red/Blue,,118.957481,166,0.502241,17.377001,9.22034,19.7911,0.000323,2,W
AV120_SHELL3_2N1E,Thu Feb 10 17:09:41 2022,4,1,Red/Blue,,94.874535,158,0.503644,10.6168,8.88234,23.139999,0.001064,2,E
AV120_SHELL3_2N1E,Thu Feb 10 17:09:51 2022,5,1,Red/Blue,,141.090866,151,0.502092,16.2099,7.21845,19.0341,0.000458,2,NW
AV120_SHELL3_2N1E,Thu Feb 10 17:10:03 2022,6,1,Red/Blue,,101.786514,166,0.501815,17.143499,10.2106,22.6852,0.000892,2,SW
AV120_SHELL3_2N1E,Thu Feb 10 17:10:14 2022,7,1,Red/Blue,,93.717453,167,0.507407,12.3478,10.3355,24.279301,0.00128,2,SE
AV120_SHELL3_2N1E,Thu Feb 10 17:10:26 2022,8,1,Red/Blue,,112.207893,162,0.504326,11.6588,6.11133,21.524099,0.000768,2,NE
AV120_SHELL4_2N1E,Thu Feb 10 17:11:20 2022,1,1,Red/Blue,,82.524345,160,0.504704,4.61515,2.65527,14.83,0.001519,2,N
AV120_SHELL4_2N1E,Thu Feb 10 17:11:29 2022,2,1,Red/Blue,,49.928745,163,0.505857,5.24982,4.55778,19.0397,0.001192,2,S
AV120_SHELL4_2N1E,Thu Feb 10 17:11:43 2022,3,1,Red/Blue,,106.957893,175,0.499386,7.4679,2.1926,17.0215,0.000537,2,W
AV120_SHELL4_2N1E,Thu Feb 10 17:11:55 2022,4,1,Red/Blue,,30.636436,193,0.501723,3.3466,5.84502,15.6944,0.001193,2,E
AV120_SHELL4_2N1E,Thu Feb 10 17:12:10 2022,5,1,Red/Blue,,110.854691,164,0.502952,6.40638,1.61659,15.578,0.001621,2,NW
AV120_SHELL4_2N1E,Thu Feb 10 17:12:20 2022,6,1,Red/Blue,,71.247429,178,0.501961,6.9126,3.45514,18.867901,0.001337,2,SW
AV120_SHELL4_2N1E,Thu Feb 10 17:12:34 2022,7,1,Red/Blue,,29.56661,201,0.497691,3.98899,5.9524,17.5408,0.001431,2,SE
AV120_SHELL4_2N1E,Thu Feb 10 17:12:47 2022,8,1,Red/Blue,,63.115871,179,0.50309,3.5259,4.039,14.3125,0.002153,2,NE